nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1235381,George Millar,\N,\N,"actor,composer,writer","tt0160236,tt0061296,tt0066630,tt1784284"
nm1235678,Kelly Hendry,1981,\N,,"tt1344286,tt0208140"
nm1235733,Stephanie Malone,\N,\N,actress,tt0196867
nm12357355,Bradley Geddes,\N,\N,composer,tt0207031
nm1235749,Lani Mercado,\N,\N,"actress,producer,sound_department","tt0374480,tt1322814,tt0384853,tt0219192"
nm12358646,The 'Po Boys,\N,\N,,"tt0224478,tt0071035"
nm12363723,Allan Laird,\N,\N,,tt0225288
nm1236431,Joseph D'Alesandro,\N,\N,"producer,actor","tt0206591,tt0330993"
nm1236462,Kumar Mohan,\N,\N,producer,"tt0213677,tt0284811"
nm12365469,Barry Murray,\N,\N,editor,tt0217118
nm1236657,Richard Wright,\N,\N,director,"tt2096545,tt0212758"
nm1236744,Stephen Dunne,\N,\N,actor,"tt0090477,tt0185058,tt0094912,tt0425264"
nm12367891,David Murray,\N,\N,,tt0223131
nm12369355,P. Dathu,\N,\N,cinematographer,"tt0268940,tt0257445,tt0255454,tt0273913"
nm1237276,David Boxerbaum,\N,\N,"talent_agent,actor,producer","tt0323939,tt14177772,tt7579674,tt0220064"
nm1237469,Enzo Cucchi,\N,\N,actor,"tt1629264,tt0199063,tt13830148,tt20229344"
nm12375651,Reuben Shulman,\N,\N,,tt0225293
nm1237601,Peng Du,\N,\N,"actor,writer","tt7705280,tt0342555,tt3293724,tt0334758"
nm12377180,Conor Regan,\N,\N,production_designer,tt0217118
nm1238061,Ramesh Khatkar,\N,\N,"writer,director,assistant_director","tt0214931,tt1992257"
nm1238153,Negre Latetitia,\N,\N,production_designer,tt0216881
nm1238370,Marianne Mesnil,\N,\N,"art_director,actress,writer","tt0256287,tt0208684,tt0257574"
nm1238561,Edward Parks,\N,\N,"producer,editor,director","tt2369317,tt1613023,tt4400994,tt5112578"
nm1238582,Stênio Pereira,\N,\N,"art_director,production_designer","tt0422492,tt0199643,tt0201316,tt0200943"
nm12388377,Yuri Kelebay,\N,\N,,tt0225260
nm12389322,Thomas Craven,\N,\N,"director,producer",tt14210148
nm1238936,Manuel Songco,\N,\N,"writer,director","tt2057957,tt0419670,tt0196771,tt1204234"
nm1238938,Argelio Sosa,\N,\N,actor,"tt0093069,tt0140495,tt0138001,tt1838571"
nm12389532,Gerd Bonk,1951,2014,,"tt0202928,tt0397175,tt0397178"
nm12389698,Hugh Ritchie,\N,\N,,tt0225294
nm1239045,Søren Thorup,\N,\N,"actor,producer","tt0220935,tt0398422,tt16279920,tt0220909"
nm1239265,Vital Ramos de Castro,\N,\N,"producer,director","tt3985494,tt0180604,tt0199406"
nm1239452,Tom Hale,1967,\N,actor,"tt1706596,tt26676104,tt0826760,tt3638488"
nm1239808,Dana Lewis,\N,\N,actress,"tt3961102,tt0223910"
nm12402035,Jo Jo Bennett,\N,\N,actress,tt0222853
nm12402111,Arthur Nouveau,\N,\N,"director,editor",tt0196639
nm1240212,Alan Friel,\N,\N,"director,writer,producer","tt6498910,tt21068514,tt14340554,tt8019098"
nm1240341,Edson França,1930,2004,actor,"tt0209766,tt2535552,tt0139856,tt0205626"
nm1240402,Lee Cole,\N,\N,actor,tt0214052
nm1240443,Bob Mullen,\N,\N,actor,tt0214052
nm1240488,Pat Cleveland,\N,\N,actress,tt0214052
nm1240557,Matt Lyon,\N,\N,"editor,editorial_department,actor","tt6881158,tt6143796,tt14764464,tt8372094"
nm1240813,Susanna Mikkonen,1968,\N,actress,"tt1208731,tt1043532,tt0820162,tt0097582"
nm1240820,Fausto Aragón,\N,\N,actor,"tt0278181,tt0220106,tt4977574,tt0325576"
nm1240915,Petra Bigaj,\N,\N,actress,tt0217077
nm1240988,Ray Bryant,1931,2011,"soundtrack,director,writer","tt0095270,tt0362227,tt10696896,tt2937898"
nm1240999,Teodor Bunimovich,1908,2001,"cinematographer,camera_department,director","tt19010598,tt0035085,tt0211653,tt0239334"
nm1241114,Fábio Coutinho,\N,\N,actor,tt0218025
nm1241127,Juan Francisco Cueto,\N,\N,composer,tt0226701
nm1241128,Max Cueto,\N,\N,"editor,composer,editorial_department","tt0226701,tt0385010"
nm1241202,June Drake,1916,2002,"actress,writer","tt0044255,tt0202451"
nm1241206,Wolfgang Drygalla,\N,\N,actor,tt0217077
nm1241226,Aubrey Edwards,\N,\N,actor,tt0197441
nm1241241,Helen England,\N,\N,actress,tt0214052
nm1241243,Ângelo Eric,\N,\N,"actor,production_designer","tt0178833,tt0193984,tt0197244,tt0194300"
nm1241278,Margaret Fieldgate,\N,\N,"editor,editorial_department,miscellaneous","tt0219275,tt2061665,tt0096767,tt2221709"
nm1241323,Álvaro Fáez,\N,\N,"art_director,costume_designer,producer","tt0226701,tt1262029"
nm12414010,Jeff Peters,\N,\N,actor,tt0198310
nm12414011,Lorelle Brownell,\N,\N,actress,tt0198310
nm12414012,Beatrice Allen,\N,\N,actress,tt0198310
nm12414013,Steve Albert,\N,\N,actor,tt0198310
nm1241553,Carlos Frederico Jordan,\N,\N,producer,tt0203293
nm1241578,Yôta Kawase,1969,\N,"actor,assistant_director","tt0292903,tt0293479,tt3689694,tt5302768"
nm1241830,Ken Mecham,\N,\N,actor,tt0214052
nm1241849,Kyoko Mikage,\N,\N,actress,"tt0165552,tt0202945,tt10364444,tt3124152"
nm1241951,Rodrigo Núñez,\N,\N,"cinematographer,actor,camera_department","tt0826508,tt0213986,tt2125698,tt0226701"
nm1241952,Keith O'Derek,\N,\N,"camera_department,producer,director","tt1334207,tt0280326,tt4460326,tt0146838"
nm1241967,Nobuo Uno,\N,\N,writer,"tt18567860,tt1703130,tt0201116,tt0202951"
nm1242141,Arnaldo Rodríguez,\N,\N,"cinematographer,camera_department,director","tt1712517,tt5858812,tt2488050,tt4341864"
nm1242262,Paulo de Tarso Vianna Silveira,\N,\N,"writer,producer",tt0203293
nm12424516,Carey Andrew-Jaja,\N,\N,actor,tt0208779
nm12424517,Steve Allis,\N,\N,actor,"tt0208779,tt0125861"
nm12424518,Iyabo Aboaba,\N,\N,actress,tt0208779
nm12424520,Boniface Afoko,\N,\N,actor,tt0208779
nm12424670,Fern Mosk,\N,\N,writer,tt0208779
nm1242497,Mario Weizelbaun,\N,\N,composer,tt0220106
nm1242511,Jessica-Snow Wilson,\N,\N,actress,"tt2400736,tt4422756,tt0837014,tt0200930"
nm1242578,Eliana do Vale,\N,\N,actress,"tt0203354,tt0203819,tt0442006,tt0346517"
nm1242755,Gustavo Nasti,\N,\N,actor,"tt0204098,tt0198491,tt0157667,tt0483863"
nm1242758,Christopher Nicholas,\N,\N,"actor,director,cinematographer","tt0158772,tt0243573,tt1321510,tt1536080"
nm1242781,Chuck Perez,\N,\N,actor,"tt0317081,tt5201016,tt0377439,tt0378179"
nm1242820,Lester Thomas Shane,\N,\N,"miscellaneous,writer","tt0195938,tt11324406,tt7469828,tt1046237"
nm1242821,Michael Shelley,\N,\N,actor,tt0217077
nm1242926,Jenny Hull,1964,\N,actress,"tt1178517,tt0939476,tt0323086,tt1051881"
nm1242948,Suzanne Lund,\N,\N,actress,tt0197857
nm1243041,Marcelo Rojas,\N,\N,"producer,actor,writer","tt0384036,tt0499530,tt0386999,tt0226701"
nm1243332,Mike Merson,\N,\N,producer,tt0204420
nm1243546,William L. Stewart,\N,\N,"production_designer,cinematographer,art_director","tt0867295,tt0478208,tt6142992,tt2179237"
nm1244048,Enrique Ballerini,\N,\N,composer,tt0199058
nm1244105,Ethem Izzet Benice,1903,1967,writer,"tt0331886,tt0212623,tt0390638"
nm1244136,Blade,\N,\N,,tt0227817
nm1244253,Jaime Carrasco Zanini,\N,\N,"editor,director,cinematographer","tt1116951,tt0223134,tt0329378,tt1313142"
nm1244260,Heitor Carvalho,\N,\N,actor,"tt0187546,tt0201449"
nm1244262,Oswaldo Carvalho,\N,\N,actor,"tt0197957,tt0197323"
nm1244263,Terezinha Carvalho,\N,\N,actress,"tt0197323,tt2568724,tt0197482"
nm1244430,Adrián Desiderato,\N,\N,writer,tt0226104
nm1244511,Josh Eggleston,\N,\N,"producer,actor,cinematographer","tt0206793,tt0386087,tt0332079,tt0369048"
nm12445205,Olimpo Cárdenas,\N,\N,actor,tt0196323
nm1244562,Irineu Fernandez,\N,\N,"art_department,production_designer,set_decorator","tt0197268,tt0187617,tt0193813"
nm1244635,Aaron Gage,\N,\N,actor,"tt21954662,tt0152942,tt0347398,tt0347930"
nm1244644,Antenor Gallotti,\N,\N,actor,"tt0201305,tt0197252"
nm1244694,Samuel Giménez,\N,\N,actor,"tt0195080,tt0188824,tt0195439,tt0192291"
nm1244720,Lisa Gotô,1983,\N,actress,"tt3609482,tt1056423,tt0332095,tt0225836"
nm1244860,Peter Holzapfel,\N,\N,composer,"tt1538291,tt1445745,tt0210399,tt0961198"
nm12448984,Winterfilm Collective,\N,\N,director,tt0204058
nm1244965,Georg Karger,\N,\N,composer,"tt0961198,tt0210399,tt1538291,tt1445745"
nm1245018,Simon Kleebauer,\N,\N,"camera_department,cinematographer","tt0085205,tt0206866,tt0084182,tt0079107"
nm1245212,Washington Marinho,\N,\N,"actor,composer",tt0197905
nm1245909,Ken Sudô,\N,\N,actor,"tt0055562,tt1934197,tt0202367,tt0203522"
nm1245948,Takayuki Iwai,1965,\N,"composer,sound_department,music_department","tt0436213,tt1738303,tt0210831,tt0398284"
nm1246003,Necati Tokyay,\N,\N,"actor,composer","tt0313742,tt0209218"
nm12461168,Clement Hambourg,\N,\N,,tt0224276
nm1246309,Michael Camarillo,\N,\N,actor,tt0228190
nm1246385,John Gilkey,\N,\N,actor,"tt0219593,tt7335254,tt5822848,tt1715726"
nm1246394,Marc Graue,1953,\N,"actor,sound_department,miscellaneous","tt1571573,tt2294677,tt0803096,tt1560220"
nm1246479,Davin McNeil,\N,\N,actor,"tt0437287,tt0204341,tt0347485,tt0322498"
nm1246551,Adilson Ruiz,\N,\N,"cinematographer,director,writer","tt5911984,tt0145432,tt12919782,tt0445387"
nm1246559,Robert Score,\N,\N,,tt0227817
nm1246640,Karina Barker,\N,\N,actress,tt0202592
nm12468132,Henry Margolis,\N,\N,actor,tt0196538
nm1246823,Rachel Victoria,1992,\N,actress,"tt0250292,tt0328868,tt0169247,tt0182587"
nm1246882,Roberto Verano,\N,\N,"composer,soundtrack",tt0197222
nm1246885,Joey Del Rosario,\N,\N,"director,assistant_director,writer","tt0380532,tt2145448,tt0218821,tt0407915"
nm1246898,Mümtaz Yener,1918,2007,"set_decorator,director,writer","tt0209218,tt0349146,tt0325070,tt0329294"
nm12469412,Morgan Jones,\N,\N,actress,tt0195887
nm12469417,Laslo Bareth,\N,\N,cinematographer,tt0195887
nm12469418,Eugen Humperdinck,\N,\N,composer,tt0195887
nm12469550,Karen Berry,\N,\N,actress,tt0224909
nm12469551,Derek Cullen,\N,\N,actor,tt0224909
nm12469641,Jessica Snow,\N,\N,,tt0221023
nm12471516,Edgar the Talking Jukebox,\N,\N,,tt0224478
nm1247290,Francis Ponge,1899,1988,writer,"tt8455998,tt11784730,tt0208094,tt13099846"
nm12476325,Holger Ohmstedt,\N,\N,,tt0193684
nm12477459,Roswitha Bosch,\N,\N,actress,\N
nm12477460,Heidi,\N,\N,actress,\N
nm1247795,Carlo Binsztok,\N,\N,producer,tt0217424
nm1247819,Emmanuel Bonnardot-Obsidienne,\N,\N,composer,tt0217424
nm1247871,Carlos A. Burone,\N,1992,writer,tt0196832
nm1247891,Lilian Campos,\N,\N,actress,"tt0974521,tt0352708,tt0367022,tt0201283"
nm1248064,Devalence,\N,\N,actor,"tt0143756,tt0199732,tt0949396,tt0481768"
nm1248283,Wild Bill Goodwin,\N,\N,,tt0196699
nm1248395,Stephane Huter,\N,\N,"editor,visual_effects,camera_department","tt0409805,tt1248991,tt0280882,tt0354490"
nm12485706,Dick Summers,\N,\N,,\N
nm1248688,Igor Matveyev,\N,\N,"cinematographer,producer","tt4678560,tt0202669"
nm1248742,Ali Mirza,\N,\N,actor,tt0206947
nm1248806,Ivan Nikitin,\N,\N,writer,"tt0166394,tt0202031"
nm1248942,Senedy Que,\N,\N,"writer,miscellaneous,soundtrack","tt1332508,tt2155227,tt0332701,tt1508291"
nm1248962,Fahimeh Rastkar,1932,2012,"actress,sound_department,miscellaneous","tt0297117,tt0206947,tt1925494,tt12921270"
nm1248978,C. Richardson,\N,\N,cinematographer,tt0195133
nm12490465,Monte Dawson,\N,\N,,tt0198070
nm1249093,Agha Seyed ali Mirza Sajadi,\N,\N,"actor,writer","tt0206947,tt0206994"
nm1249234,Mohammad Jazayeri Tabas,\N,\N,,tt0206994
nm1249250,Michel Terrier,\N,\N,cinematographer,tt0206947
nm1249438,Mohammad Zarfam,\N,\N,cinematographer,"tt1090310,tt0254769,tt0336939,tt1933656"
nm1249665,Julian Patrick,1927,2009,actor,"tt2344837,tt0224607,tt0247852"
nm1249702,Daniel Sarcos,1967,\N,"actor,producer","tt6037540,tt4351874,tt11460854,tt6579020"
nm12499836,Lynette Mukami Kinoti,\N,\N,actress,tt0217027
nm12499837,Susan Wanjiku,\N,\N,actress,tt0217027
nm12499838,Richard Harrison,\N,\N,actor,tt0217027
nm12499839,Hugh Mainwaring,\N,\N,actor,tt0217027
nm12499840,Susan Wanjiru,\N,\N,actress,tt0217027
nm12499841,John Olodo,\N,\N,actor,tt0217027
nm12499842,Joseph Lenkoko,\N,\N,actor,tt0217027
nm12499843,Esther Nzuki,\N,\N,actress,tt0217027
nm12500927,Vijaya Narasimha,\N,2001,"music_department,writer,soundtrack","tt1399073,tt0454411,tt1408944,tt0214924"
nm1250622,Chen Bai,1922,\N,"actor,director,writer","tt0356499,tt10833178,tt0205566,tt6605540"
nm1250836,Vanesa Cabeza,1980,\N,actress,"tt0444744,tt0442486,tt0212680,tt0340407"
nm1250907,Timuçin Caymaz,1928,2000,"actor,miscellaneous","tt0074896,tt0179274,tt2548164,tt5547116"
nm1251014,Kwesi Collisson,\N,\N,"production_manager,producer,visual_effects","tt10451852,tt1330229,tt0435623,tt1552211"
nm1251038,Waldomiro Costa,\N,\N,actor,tt0201416
nm1251287,Fausto Etchegoin,\N,\N,actor,"tt0201665,tt0040576,tt0190245,tt0191307"
nm1251338,Joan Finnigan,1925,2007,writer,tt0222807
nm12513953,Louise Johnson,\N,\N,actress,tt0225654
nm12513954,Don Womack,\N,\N,actor,tt0225654
nm12513955,Dennis Brown,\N,\N,actor,tt0225654
nm12513956,Michael Anderson,\N,\N,actor,tt0225654
nm12513957,Jon O'Brien,\N,\N,cinematographer,tt0225654
nm12513958,Rick Moffitt,\N,\N,composer,tt0225654
nm12513960,Gayl Jones,\N,\N,writer,tt0225654
nm1251483,Olga Gimeno Pellicer,\N,\N,producer,"tt0254363,tt0210092"
nm1251624,Fei Han,1919,1985,"actor,producer","tt1580409,tt6611572,tt0477890,tt6611820"
nm12517038,Rick Marks,\N,\N,writer,tt0206248
nm1251816,Jayamala,\N,\N,"actress,producer","tt0334488,tt2787104,tt1401730,tt1399073"
nm1252056,Gedrius Kupriavicius,1944,\N,composer,"tt2339779,tt0337419,tt0204344,tt0337010"
nm1252090,Ma Lan,\N,\N,actor,"tt1002767,tt24656944,tt0471186,tt0195402"
nm1252146,Denise Lemaresquier,\N,\N,writer,"tt0336829,tt1686687,tt0490688,tt0380785"
nm12521545,G.L. Jamback,\N,\N,editor,tt0220412
nm1252196,María Liaño,1967,\N,"production_manager,producer,actress","tt3467412,tt1671616,tt0467959,tt7104984"
nm1252274,Shan Lu,\N,\N,actress,"tt0477890,tt0069408,tt0879239,tt0369646"
nm1252279,Richie Ludbrook,\N,\N,actor,"tt0219303,tt0312409"
nm1252295,Enrico Lupi,\N,\N,"actor,art_director","tt0202566,tt0310692"
nm12523318,The Greek Stars,\N,\N,composer,tt0224576
nm12524005,Rita Parr,\N,\N,actress,tt0214052
nm1252927,Daniel Rabinovich,1943,2015,"actor,director,writer","tt0333883,tt0333954,tt0339088,tt1161440"
nm1253199,Junyi Shen,1957,\N,actor,"tt10195430,tt4791914,tt1122592,tt0103820"
nm1253231,Shi Shu,\N,\N,"actor,director,writer","tt5050176,tt1851023,tt8351742,tt16259004"
nm1253453,Vaggelis Theodoropoulos,\N,\N,actor,"tt0255965,tt0081304,tt0267954,tt1104737"
nm1253674,Andrew Wagner,\N,\N,"director,writer,producer","tt0758784,tt5101878,tt0417182,tt2090642"
nm1253786,Hong Xie,\N,\N,"writer,director","tt15876520,tt1757770,tt0333682,tt0200292"
nm1253872,Fa Zhang,\N,\N,actor,"tt2023624,tt2023819,tt2097949,tt0477890"
nm1253972,Pilar Álvarez Saavedra,\N,\N,actress,"tt0222515,tt0311049,tt0261623"
nm1254002,Paulo César,\N,\N,actor,tt0201449
nm1254034,Dave Kelly,\N,\N,actor,"tt0485923,tt0159186,tt0367443,tt0257294"
nm1254035,Kevin Patrick Kelly,\N,\N,"actor,writer,director","tt0482509,tt0156841,tt1520890,tt0119488"
nm12542256,Harumi Sawaguchi,\N,\N,"assistant_director,composer,actress","tt1159486,tt1178599,tt0214636,tt2015480"
nm1254483,Aldo De Jaco,\N,\N,"actor,writer","tt0196882,tt0168647"
nm1254563,Guoqiang Huang,\N,\N,actor,"tt6460454,tt7576404,tt0340226,tt0348025"
nm1254684,Jonathan Mittleman,\N,\N,actor,"tt0110918,tt0207351"
nm1255008,Janine Kelly,\N,\N,actress,tt0219722
nm12551148,Martin Scoarnec,\N,\N,,\N
nm12551149,Adelina Le Gurun,1913,2002,,\N
nm12551150,Rémy Blanchet,\N,\N,,\N
nm12551151,Abbé Jego,\N,\N,,\N
nm1255129,Jeong-a Song,\N,\N,actress,"tt3152112,tt0334741,tt0199293"
nm1255279,Yumin Zhang,\N,\N,"director,writer,production_manager","tt0340301,tt0333043,tt0202555,tt0093389"
nm12553672,Marit Herstad,\N,\N,,tt0220735
nm12556588,Francois Elsafadi,\N,\N,,tt0220735
nm12557586,Sophie Blanc,\N,\N,editor,tt0207608
nm12557985,Ken Matsuda,\N,\N,actor,tt0203100
nm1255943,José Costa,\N,\N,actor,"tt0056020,tt0201940"
nm1255945,John D'Aquino,\N,\N,actor,"tt0098907,tt0211318"
nm12560305,David Sandem,\N,\N,,tt0220735
nm12560311,Alita Dagmar Kristensen,\N,\N,,tt0220735
nm12560337,Nikolina Miletic,\N,\N,,tt0220735
nm12560340,Hans-Olaf Hess,\N,\N,,tt0220735
nm1256201,Laura James,\N,\N,actress,"tt0216563,tt0330342,tt0354298,tt0372398"
nm1256375,Ernesto Alves,\N,\N,actor,tt0201940
nm1256381,Cataldo Amoruso,\N,\N,writer,tt0211318
nm1256423,Yannis Athanasiadis,\N,\N,"cinematographer,camera_department","tt0231161,tt0124437,tt0288664,tt0201583"
nm1256450,Countess Baillehache,\N,\N,writer,tt0211410
nm1256475,Denise Barroso,\N,\N,actress,tt0201809
nm1256524,Jose C. Bentacourt,\N,\N,actor,tt0202038
nm1256568,César Blasco,\N,\N,actor,"tt0194405,tt0178728,tt0200514"
nm12566092,Tokyo Towers,\N,\N,composer,tt0214636
nm1256631,Ian Brims,\N,\N,"director,writer","tt0467457,tt0217241"
nm1256649,Osvaldo Bruzzi,\N,\N,actor,"tt0201477,tt0197986,tt0192663,tt0201805"
nm1256713,Tony Carnevale,\N,\N,composer,"tt5486258,tt0224142,tt0334937,tt6901904"
nm1256752,Charlex,\N,\N,"visual_effects,director,special_effects","tt0472515,tt8134294,tt0120658"
nm1256815,Danny Concepcia,\N,\N,actor,tt0202038
nm1256861,Marcas A. Cuevas,\N,\N,actor,tt0202038
nm1256959,Tejal Desai,\N,\N,"writer,producer","tt0221794,tt6998122"
nm1256992,Danièle Dissoubray,\N,\N,"script_department,actress,miscellaneous","tt0234683,tt0195107,tt0167168,tt1650825"
nm1256999,Queenie the Dog,\N,\N,actress,"tt0012563,tt0013713"
nm1257196,Elsa Galafrés,1879,1977,actress,"tt0486307,tt0196172"
nm1257488,Paul Journée,\N,\N,actor,tt0201528
nm1257730,André Guerreiro Lopes,1975,\N,"actor,cinematographer,director","tt21968984,tt25578266,tt12551416,tt1554924"
nm1257770,Gottfried Madl,\N,\N,editor,tt0227404
nm12577930,Kevin Owens,\N,\N,,"tt0209116,tt14568940"
nm1257877,Dot McConville,\N,\N,actress,"tt0335114,tt0208733"
nm1257903,Matthew Mendoza,\N,\N,actor,"tt7284466,tt1734703,tt0381377,tt0424059"
nm1257945,Rd. Mochtar,\N,\N,actor,"tt10750586,tt0360047,tt10026850,tt0281037"
nm1257998,Hertha Müller,\N,\N,actress,"tt1013703,tt0212954,tt0496017,tt0194902"
nm1258085,Perfecto Orellano,\N,\N,"editor,miscellaneous",tt0202038
nm1258111,João Palma Neto,\N,\N,"writer,producer",tt0201940
nm1258184,Wander Piroli,\N,\N,"actor,writer",tt0224702
nm1258210,Rich Portner,\N,\N,"editor,editorial_department","tt1252619,tt0395841,tt0206098,tt0083452"
nm1258231,Bruce Prochnik,1948,\N,actor,"tt0162114,tt0914702,tt0403808,tt0227939"
nm1258244,Álvaro Queiroz Filho,\N,\N,producer,"tt13198172,tt0198870,tt0201940"
nm12585086,Giriraj,\N,\N,actor,"tt14412608,tt13979160,tt0214521,tt0213211"
nm12585108,Aruna Borgaonkar,\N,\N,"writer,producer",tt0213211
nm1258687,Las Trillizas de Oro,\N,\N,"actress,soundtrack","tt0194588,tt0178401,tt0194480,tt0081146"
nm1258739,Vandolph,1984,\N,actor,"tt0361578,tt0347187,tt0395467,tt0409938"
nm1258835,Hans Wolf,\N,\N,"production_manager,producer,miscellaneous","tt0227404,tt0237484,tt0227443,tt0024255"
nm1258921,Enrique Abela,\N,\N,actor,"tt0335522,tt0201665"
nm1258930,Jose R. Alvarez,\N,\N,"actor,executive",tt0202038
nm12592378,André De Splenter,\N,\N,writer,tt0221800
nm1259290,Jéhan Fouquet,\N,\N,cinematographer,"tt0194991,tt0315805,tt0200457,tt0197460"
nm12593013,Graham Fraser,\N,\N,writer,tt0222959
nm1259912,Sam Katz,\N,\N,,tt0212030
nm1260436,Fanny Deslisles,\N,\N,actress,"tt0211675,tt0203484,tt0199771,tt0192681"
nm1260438,Eduardo Devoto,\N,\N,producer,tt0201523
nm12606594,M. Bodrennikova,\N,\N,editor,"tt0177098,tt0312432,tt1802511,tt1268312"
nm1260754,Nagi Hon,\N,\N,writer,tt0198726
nm12607609,Br Lakshmanan,\N,\N,composer,"tt0214479,tt0213970,tt0215874,tt0214920"
nm12607659,Thiruvananthapuram Lalitha,\N,\N,actress,tt0214920
nm1260780,Agha Hasan Imtisal,\N,\N,writer,"tt0327255,tt0212384"
nm1260897,Meghna Kothari,\N,\N,"actress,music_department,producer","tt0437407,tt5894660,tt0361411,tt2801992"
nm1260976,Tu Lung Li,\N,\N,writer,tt0198726
nm1261005,Shaun Lund,1975,\N,"actor,stunts","tt0227062,tt0219640,tt0433285,tt0357144"
nm1261054,Mari Marten-Bias Wahlgren,\N,\N,"director,writer","tt0220616,tt7981272"
nm12611701,Euge Sherwood,\N,\N,"cinematographer,camera_department",tt0211242
nm12611707,E.N. Dewdell,\N,\N,editor,tt0211242
nm1261227,Anuradha Pal,\N,\N,"actress,composer,music_department","tt1601477,tt0221982"
nm1261240,Henri Parisot,\N,\N,writer,tt0217989
nm1261244,Mirko Pasek,1910,2002,writer,tt0204545
nm1261339,Stefano Pulga,\N,\N,"composer,soundtrack","tt0211790,tt16450938,tt2103188"
nm12613693,André Perry,\N,\N,composer,tt0226187
nm1261413,Claibe Richardson,1929,2003,"composer,music_department","tt0271280,tt0200074,tt7674586"
nm1261471,Pino Santapaga,\N,\N,"composer,music_department","tt0324939,tt2081336,tt0200613"
nm1261583,Radomiro Spotorno,\N,\N,"actor,writer","tt0107584,tt0218109,tt0117035,tt0390100"
nm1261676,Matías Tikas,\N,\N,"art_director,art_department,production_designer","tt12430378,tt3074610,tt7296606,tt9014846"
nm1261822,Christina Whitmore,1952,\N,actress,tt0159876
nm1262075,Anthony Petrillo,\N,\N,actor,tt0159876
nm1262182,Kanaka,1973,\N,actress,"tt0353496,tt0273115,tt0292187,tt0292332"
nm12621852,Maureen Hill,\N,\N,actress,tt0209426
nm12621853,Paula Mazzone,\N,\N,actress,tt0209426
nm12621854,Enver Carim,\N,\N,writer,tt0209426
nm1262189,Josette Krieff,\N,\N,actress,tt0193715
nm1262198,Julie Legein,\N,\N,actress,"tt0217851,tt0273003"
nm1262261,Joe Delgado,\N,\N,"actor,editorial_department,art_department","tt3918704,tt0466662,tt0212414,tt0112492"
nm1262295,Garry Goodman,\N,\N,"composer,soundtrack,actor","tt0326791,tt1377115,tt0207346"
nm1262680,Carlo Mancori,\N,\N,writer,tt0198726
nm1262786,Andy Bell,1970,\N,"soundtrack,actor,music_department","tt0112537,tt0126886,tt0129884,tt0370986"
nm12629310,Franco Ricci,\N,\N,actor,tt0216427
nm1263014,Laura Costa,\N,\N,writer,tt0204314
nm1263056,Anders Peter Andreasen,\N,\N,writer,tt0211010
nm1263075,Girolamo Arrigo,\N,\N,composer,"tt7818114,tt4019048,tt0218477"
nm1263087,Oscar Marcos Azar,\N,\N,"miscellaneous,producer,legal","tt8773094,tt0861747,tt8026506,tt2195624"
nm12631685,Alain Rablat,\N,\N,composer,tt0217724
nm1263579,Zachary Hummel,\N,\N,actress,tt0220578
nm1263593,Jabogar,\N,\N,composer,tt0196326
nm1263682,R.N. Kumar,\N,\N,producer,"tt0214635,tt0159056"
nm1263758,Helle Nøhrmann Løvgreen,\N,\N,"producer,production_manager","tt28418595,tt0386802,tt0211010,tt0445153"
nm12640679,Trevor Hunt,\N,\N,actor,tt0220088
nm1264105,Chicco Santulli,\N,\N,composer,"tt5639338,tt0204314"
nm1264200,Alister Spence,\N,\N,"composer,music_department,actor","tt0220088,tt0295876,tt0379382,tt1341731"
nm1264234,Gen-Fa Sun,\N,\N,actor,"tt0200121,tt0110625,tt8586284,tt3606496"
nm1264249,Gustavo Tavares,\N,\N,"actor,assistant_director,director","tt8140518,tt12389906,tt10583248,tt12306758"
nm1264389,Geoffrey Ziebart,\N,\N,actor,"tt0199846,tt0199959"
nm1264480,Giancarlo Garbelli,1931,2013,actor,"tt0184699,tt0200055,tt0093538"
nm1264522,Jon Melichar,\N,\N,"actor,writer,producer","tt1467396,tt0138956,tt3239094,tt0096684"
nm12645595,Seymour Coller,\N,\N,producer,tt0194995
nm1264594,Stephane Vadim,\N,\N,actor,tt0208128
nm1264598,Herbert Waithe,\N,\N,actor,tt0196057
nm1264658,Alexandra Fattah,\N,\N,actress,tt0212204
nm1264669,Karina Hauser,\N,\N,actress,tt0208128
nm1265044,Claude Varlin,\N,\N,writer,tt0218477
nm1265058,Dan Slider,\N,\N,"writer,assistant_director",tt0216105
nm1265076,Sirus Afhami,\N,\N,actor,"tt6202582,tt0207106,tt11342202"
nm12650774,Zhuyou Wang,\N,\N,actor,tt0206443
nm1265271,Mimmo Bisogni,\N,\N,actor,"tt0208945,tt0193910"
nm1265485,Adam Cohen,\N,\N,"composer,music_department,soundtrack","tt0317705,tt0356680,tt0491738,tt0119345"
nm1265526,Doug Crosley,1936,2019,actor,"tt0090530,tt0169488,tt0175406,tt0108925"
nm1265720,Forugh Farrokhzad,1935,1967,"editor,director,actress","tt0223052,tt0336693,tt1512884,tt0495776"
nm1265868,Rodolfo González Pacheco,\N,\N,writer,tt0201273
nm1265909,Alfredo Guevara,1925,2013,writer,"tt0436784,tt0318029,tt5165812,tt0207618"
nm1265923,José Manuel Gómez,\N,\N,"writer,director,soundtrack","tt0455234,tt1024688,tt1141317,tt0222812"
nm1265944,Svend Hangaard,1956,\N,"production_designer,writer","tt0134265,tt1010445,tt0247895,tt0376598"
